ID,mass,MpH,MpNH4,MpNa,MmH,MmHpCHO2
PC 16:4,501.249157,502.256437,519.282987,524.238377,0,546.247357
LPC 17:2,505.316842,506.324122,523.350672,528.306062,0,550.315042
LPC O-18:2,505.353227,506.360507,523.387057,528.342447,0,550.351427
LPC 17:1,507.332492,508.339772,525.366322,530.321712,0,552.330692
LPC O-18:1,507.368877,508.376157,525.402707,530.358097,0,552.367077
PC 16:0,509.311757,510.319037,527.345587,532.300977,0,554.309957
LPC 17:0,509.348142,510.355422,527.381972,532.337362,0,554.346342
LPC O-17:1;O,509.348142,510.355422,527.381972,532.337362,0,554.346342
PC O-17:0,509.348142,510.355422,527.381972,532.337362,0,554.346342
LPC O-18:0,509.384527,510.391807,527.418357,532.373747,0,554.382727
LPC O-17:0;O,511.363792,512.371072,529.397622,534.353012,0,556.361992
LPC 18:4,515.301192,516.308472,533.335022,538.290412,0,560.299392
LPC 18:3,517.316842,518.324122,535.350672,540.306062,0,562.315042
LPC 18:2,519.332492,520.339772,537.366322,542.321712,0,564.330692
LPC O-19:2,519.368877,520.376157,537.402707,542.358097,0,564.367077
LPC 18:1,521.348142,522.355422,539.381972,544.337362,0,566.346342
PC O-18:1,521.348142,522.355422,539.381972,544.337362,0,566.346342
LPC 18:0,523.363792,524.371072,541.397622,546.353012,0,568.361992
PC O-18:0,523.363792,524.371072,541.397622,546.353012,0,568.361992
LPC O-19:0,523.400177,524.407457,541.434007,546.389397,0,568.398377
LPC O-20:4,529.353227,530.360507,547.387057,552.342447,0,574.351427
LPC 19:3,531.332492,532.339772,549.366322,554.321712,0,576.330692
LPC 19:2,533.348142,534.355422,551.381972,556.337362,0,578.346342
PC 18:1,535.327407,536.334687,553.361237,558.316627,0,580.325607
LPC 19:1,535.363792,536.371072,553.397622,558.353012,0,580.361992
PC O-19:1,535.363792,536.371072,553.397622,558.353012,0,580.361992
LPC O-20:1,535.400177,536.407457,553.434007,558.389397,0,580.398377
PC 18:0,537.343057,538.350337,555.376887,560.332277,0,582.341257
LPC 19:0,537.379442,538.386722,555.413272,560.368662,0,582.377642
PC O-19:0,537.379442,538.386722,555.413272,560.368662,0,582.377642
LPC O-20:0,537.415827,538.423107,555.449657,560.405047,0,582.414027
LPC 20:5,541.316842,542.324122,559.350672,564.306062,0,586.315042
LPC 20:4,543.332492,544.339772,561.366322,566.321712,0,588.330692
LPC 20:3,545.348142,546.355422,563.381972,568.337362,0,590.346342
LPC 20:2,547.363792,548.371072,565.397622,570.353012,0,592.361992
PC O-20:2,547.363792,548.371072,565.397622,570.353012,0,592.361992
PC 19:1,549.343057,550.350337,567.376887,572.332277,0,594.341257
LPC 20:1,549.379442,550.386722,567.413272,572.368662,0,594.377642
PC O-20:1,549.379442,550.386722,567.413272,572.368662,0,594.377642
PC 19:0,551.358707,552.365987,569.392537,574.347927,0,596.356907
LPC 20:0,551.395092,552.402372,569.428922,574.384312,0,596.393292
PC O-20:0,551.395092,552.402372,569.428922,574.384312,0,596.393292
PC 20:4,557.311757,558.319037,575.345587,580.300977,0,602.309957
LPC 21:4,557.348142,558.355422,575.381972,580.337362,0,602.346342
LPC 20:4;O,559.327407,560.334687,577.361237,582.316627,0,604.325607
PC 20:1,563.358707,564.365987,581.392537,586.347927,0,608.356907
PC O-21:1,563.395092,564.402372,581.428922,586.384312,0,608.393292
PC 20:0,565.374357,566.381637,583.408187,588.363577,0,610.372557
LPC 21:0,565.410742,566.418022,583.444572,588.399962,0,610.408942
PC O-21:0,565.410742,566.418022,583.444572,588.399962,0,610.408942
LPC 22:6,567.332492,568.339772,585.366322,590.321712,0,612.330692
LPC 22:5,569.348142,570.355422,587.381972,592.337362,0,614.346342
LPC 22:4,571.363792,572.371072,589.397622,594.353012,0,616.361992
LPC 20:4;O2,575.322322,576.329602,593.356152,598.311542,0,620.320522
LPC 22:2,575.395092,576.402372,593.428922,598.384312,0,620.393292
PC 21:1,577.374357,578.381637,595.408187,600.363577,0,622.372557
LPC 22:1,577.410742,578.418022,595.444572,600.399962,0,622.408942
PC 20:1;O,579.353622,580.360902,597.387452,602.342842,0,624.351822
PC 21:0,579.390007,580.397287,597.423837,602.379227,0,624.388207
LPC 22:0,579.426392,580.433672,597.460222,602.415612,0,624.424592
PC O-22:0,579.426392,580.433672,597.460222,602.415612,0,624.424592
LPC 20:4;O3,591.317237,592.324517,609.351067,614.306457,0,636.315437
PC 22:1,591.390007,592.397287,609.423837,614.379227,0,636.388207
PC 21:1;O,593.369272,594.376552,611.403102,616.358492,0,638.367472
PC 22:0,593.405657,594.412937,611.439487,616.394877,0,638.403857
PC 20:1;O2,595.348537,596.355817,613.382367,618.337757,0,640.346737
PC 22:2;O,605.369272,606.376552,623.403102,628.358492,0,650.367472
LPC 24:1,605.442042,606.449322,623.475872,628.431262,0,650.440242
LPC 24:0,607.457692,608.464972,625.491522,630.446912,0,652.455892
PC 21:1;O2,609.364187,610.371467,627.398017,632.353407,0,654.362387
PC 23:2;O,619.384922,620.392202,637.418752,642.374142,0,664.383122
PC 22:2;O2,621.364187,622.371467,639.398017,644.353407,0,666.362387
PC 24:0,621.436957,622.444237,639.470787,644.426177,0,666.435157
PC 23:3;O2,633.364187,634.371467,651.398017,656.353407,0,678.362387
PC 23:2;O2,635.379837,636.387117,653.413667,658.369057,0,680.378037
PC 25:0,635.452607,636.459887,653.486437,658.441827,0,680.450807
PC 24:3;O2,647.379837,648.387117,665.413667,670.369057,0,692.378037
PC 26:1,647.452607,648.459887,665.486437,670.441827,0,692.450807
PC 23:3;O3,649.359102,650.366382,667.392932,672.348322,0,694.357302
PC 24:2;O2,649.395487,650.402767,667.429317,672.384707,0,694.393687
PC 25:1;O,649.431872,650.439152,667.465702,672.421092,0,694.430072
PC 26:0,649.468257,650.475537,667.502087,672.457477,0,694.466457
PC 23:2;O3,651.374752,652.382032,669.408582,674.363972,0,696.372952
PC O-25:1;O2,651.447522,652.454802,669.481352,674.436742,0,696.445722
PC 25:4;O2,659.379837,660.387117,677.413667,682.369057,0,704.378037
PC 25:3;O2,661.395487,662.402767,679.429317,684.384707,0,706.393687
